,click_predicted,clicked_groundtruth
49816,0.0,0.0
83214,0.0,0.0
4726,0.0,0.0
54396,0.0,0.0
82350,0.0,0.0
13964,0.0,0.0
5384,0.0,0.0
11328,0.0,0.0
25944,0.0,0.0
13763,0.0,0.0
49331,0.0,0.0
80564,0.0,0.0
72585,0.0,0.0
4640,0.0,0.0
75489,0.0,0.0
31068,0.0,1.0
2079,0.0,0.0
16181,0.0,0.0
5819,0.0,0.0
55088,0.0,0.0
366,0.0,0.0
80549,0.0,0.0
34502,0.0,0.0
8231,0.0,0.0
40530,0.0,0.0
11660,0.0,0.0
34357,0.0,0.0
80438,0.0,0.0
70375,0.0,0.0
20830,0.0,0.0
76111,0.0,0.0
48547,0.0,0.0
31526,0.0,0.0
61611,0.0,0.0
19529,0.0,1.0
67255,0.0,0.0
62337,0.0,0.0
54384,0.0,0.0
39678,0.0,0.0
33988,0.0,0.0
86309,0.0,0.0
50390,0.0,0.0
72027,0.0,0.0
6805,0.0,0.0
74761,0.0,0.0
14715,0.0,0.0
80799,0.0,0.0
1413,0.0,0.0
99403,0.0,0.0
12518,0.0,0.0
37666,0.0,0.0
99031,0.0,0.0
88053,0.0,0.0
66032,0.0,0.0
22807,0.0,0.0
56870,0.0,0.0
9664,0.0,0.0
61014,0.0,0.0
72567,0.0,0.0
45722,0.0,0.0
77376,0.0,0.0
7309,0.0,0.0
93215,0.0,0.0
33165,0.0,0.0
32857,0.0,0.0
38421,0.0,0.0
6363,0.0,0.0
53199,0.0,0.0
61393,0.0,0.0
77870,0.0,0.0
10864,0.0,0.0
16652,0.0,0.0
48800,0.0,0.0
31257,0.0,0.0
98853,0.0,0.0
54081,1.0,0.0
31237,0.0,0.0
76165,0.0,0.0
84073,0.0,0.0
76295,0.0,0.0
1081,0.0,0.0
55315,0.0,0.0
13714,0.0,0.0
31011,0.0,0.0
64957,0.0,0.0
24842,0.0,0.0
65891,0.0,0.0
47540,0.0,0.0
80633,0.0,0.0
86044,0.0,0.0
47513,0.0,0.0
11994,0.0,0.0
83381,0.0,0.0
89570,0.0,0.0
81927,0.0,0.0
53828,0.0,0.0
78615,0.0,0.0
90876,0.0,0.0
925,0.0,0.0
439,0.0,0.0
28219,0.0,0.0
24563,0.0,0.0
65791,0.0,0.0
23708,0.0,0.0
45617,0.0,0.0
59222,0.0,0.0
58324,0.0,0.0
25480,0.0,0.0
89796,0.0,0.0
72008,0.0,0.0
52282,0.0,0.0
22519,0.0,0.0
45814,0.0,0.0
12427,0.0,0.0
11606,0.0,0.0
62655,0.0,0.0
31249,0.0,0.0
26547,0.0,0.0
68582,0.0,0.0
73812,0.0,0.0
722,0.0,0.0
84379,0.0,0.0
63629,0.0,0.0
13444,0.0,0.0
86104,0.0,0.0
40150,0.0,0.0
93468,0.0,0.0
28785,0.0,0.0
19663,0.0,0.0
94492,0.0,0.0
51678,0.0,0.0
72350,0.0,0.0
11294,0.0,0.0
50175,0.0,0.0
91859,0.0,0.0
15893,0.0,0.0
56978,0.0,0.0
27776,0.0,0.0
1225,0.0,0.0
51455,0.0,0.0
70783,0.0,0.0
30178,0.0,0.0
54485,0.0,0.0
48511,0.0,0.0
27877,0.0,0.0
46067,0.0,0.0
42292,0.0,0.0
4668,0.0,0.0
25543,0.0,0.0
90130,1.0,0.0
2874,0.0,0.0
81282,0.0,0.0
37570,0.0,0.0
83018,0.0,0.0
82608,0.0,0.0
90942,0.0,0.0
39075,0.0,0.0
85121,0.0,0.0
92319,0.0,0.0
19443,0.0,0.0
42182,0.0,0.0
76621,0.0,1.0
64273,0.0,0.0
91232,0.0,0.0
90866,0.0,0.0
85282,0.0,0.0
4798,0.0,0.0
27794,0.0,0.0
62053,0.0,0.0
8300,0.0,0.0
17913,0.0,0.0
74474,0.0,0.0
55719,0.0,0.0
43120,0.0,0.0
79868,0.0,0.0
2130,0.0,0.0
33917,0.0,0.0
77176,0.0,0.0
46087,0.0,0.0
87396,0.0,0.0
71922,0.0,0.0
94112,0.0,0.0
90523,0.0,0.0
55417,0.0,0.0
22682,0.0,0.0
10294,0.0,0.0
35619,0.0,0.0
19716,0.0,0.0
272,0.0,0.0
73683,0.0,0.0
26173,0.0,0.0
89074,0.0,0.0
68483,0.0,0.0
99358,0.0,0.0
9281,0.0,0.0
79533,0.0,0.0
99369,0.0,0.0
75602,0.0,1.0
75166,0.0,0.0
98182,0.0,0.0
77797,0.0,0.0
67121,0.0,0.0
14451,0.0,0.0
98440,0.0,0.0
92041,0.0,0.0
88972,0.0,0.0
37433,0.0,0.0
22481,0.0,0.0
86959,0.0,0.0
66276,0.0,0.0
84630,0.0,0.0
22393,0.0,0.0
75258,0.0,0.0
15448,0.0,0.0
11242,0.0,0.0
75115,0.0,0.0
54964,0.0,0.0
29853,0.0,0.0
49141,0.0,0.0
91339,0.0,0.0
11745,0.0,0.0
50410,0.0,0.0
25272,0.0,0.0
68358,0.0,0.0
93016,0.0,0.0
82915,0.0,0.0
77470,0.0,0.0
88174,0.0,0.0
46619,0.0,0.0
61989,0.0,0.0
91427,0.0,0.0
7818,0.0,0.0
41860,0.0,0.0
48709,0.0,0.0
98543,0.0,0.0
56651,0.0,0.0
63699,0.0,0.0
53209,0.0,0.0
84900,0.0,0.0
42247,0.0,0.0
25509,0.0,0.0
56942,0.0,0.0
9184,0.0,0.0
92906,0.0,0.0
14257,0.0,0.0
94820,0.0,0.0
42981,0.0,0.0
92224,0.0,0.0
34551,0.0,0.0
91145,0.0,0.0
38220,0.0,0.0
47245,0.0,0.0
16953,0.0,0.0
80871,0.0,1.0
89481,0.0,0.0
53558,0.0,0.0
69837,0.0,0.0
91033,0.0,0.0
7285,0.0,0.0
57208,0.0,0.0
32834,0.0,0.0
19855,0.0,0.0
61098,0.0,0.0
98032,0.0,0.0
49946,0.0,0.0
56510,0.0,0.0
85502,0.0,0.0
54682,0.0,0.0
34513,0.0,0.0
85186,0.0,0.0
47592,0.0,0.0
47547,0.0,0.0
20224,0.0,0.0
35484,0.0,0.0
12980,0.0,0.0
72543,0.0,0.0
48683,0.0,0.0
78770,0.0,0.0
77002,0.0,0.0
17457,0.0,0.0
47065,0.0,0.0
56163,0.0,0.0
87132,0.0,0.0
66079,0.0,0.0
81819,0.0,0.0
79384,0.0,0.0
21404,0.0,0.0
36542,0.0,0.0
65504,0.0,0.0
78829,0.0,0.0
68300,0.0,0.0
25180,0.0,0.0
58785,0.0,0.0
98441,0.0,0.0
44166,0.0,0.0
30471,0.0,0.0
73164,0.0,0.0
24770,0.0,0.0
95408,0.0,0.0
52148,0.0,0.0
32395,0.0,0.0
55880,0.0,0.0
72121,0.0,0.0
42674,0.0,0.0
17270,0.0,0.0
26497,0.0,0.0
66255,0.0,0.0
3637,0.0,0.0
7514,0.0,0.0
19258,0.0,0.0
25533,0.0,0.0
8838,0.0,0.0
18196,0.0,0.0
51517,0.0,0.0
43878,0.0,0.0
56391,0.0,0.0
51776,0.0,0.0
32991,0.0,0.0
87613,0.0,0.0
94432,0.0,0.0
83014,0.0,0.0
1416,0.0,0.0
37380,0.0,0.0
29901,0.0,0.0
7171,0.0,0.0
2256,0.0,0.0
27913,0.0,0.0
3546,0.0,0.0
20204,0.0,0.0
72957,0.0,0.0
11900,0.0,0.0
7399,0.0,0.0
71132,0.0,0.0
7699,0.0,0.0
43978,0.0,0.0
19944,0.0,0.0
38149,0.0,0.0
84468,0.0,0.0
46561,0.0,0.0
28102,0.0,0.0
59582,0.0,0.0
7349,0.0,0.0
60713,0.0,0.0
64158,0.0,0.0
9273,0.0,0.0
25805,0.0,0.0
94843,0.0,1.0
95224,0.0,0.0
85390,0.0,0.0
47952,0.0,0.0
32303,0.0,0.0
57613,0.0,0.0
96829,0.0,0.0
23861,0.0,0.0
18725,0.0,0.0
681,0.0,0.0
55552,0.0,0.0
67146,0.0,0.0
47804,0.0,0.0
68444,0.0,0.0
73066,0.0,0.0
37704,0.0,0.0
95702,0.0,0.0
98225,0.0,0.0
35344,0.0,0.0
87217,0.0,0.0
55032,0.0,0.0
11152,0.0,0.0
11774,0.0,0.0
66215,0.0,0.0
5279,0.0,0.0
53686,0.0,0.0
38261,0.0,0.0
22062,0.0,0.0
48770,0.0,0.0
37264,0.0,0.0
59393,0.0,1.0
31230,0.0,0.0
54350,0.0,0.0
28128,0.0,0.0
97487,0.0,0.0
60415,0.0,0.0
88523,0.0,0.0
25170,0.0,0.0
35092,0.0,0.0
98626,0.0,0.0
84110,0.0,0.0
24447,0.0,0.0
69862,0.0,0.0
910,0.0,0.0
15251,0.0,0.0
26619,0.0,0.0
29220,0.0,0.0
72341,0.0,0.0
73376,0.0,0.0
11955,0.0,0.0
57882,0.0,0.0
52329,0.0,0.0
90871,0.0,0.0
89037,0.0,0.0
62131,0.0,0.0
46689,0.0,0.0
45908,0.0,0.0
22153,0.0,1.0
55351,0.0,0.0
32256,0.0,0.0
23385,0.0,0.0
55977,0.0,0.0
90053,0.0,0.0
86265,0.0,0.0
6321,0.0,0.0
17972,0.0,0.0
75520,0.0,0.0
71789,0.0,0.0
7875,0.0,0.0
10333,0.0,0.0
22057,0.0,0.0
9342,0.0,0.0
25339,0.0,0.0
33576,0.0,0.0
72808,0.0,0.0
28533,0.0,0.0
58822,0.0,1.0
20306,0.0,0.0
4123,0.0,0.0
91068,0.0,0.0
78545,0.0,0.0
83502,0.0,0.0
69480,0.0,0.0
80332,0.0,0.0
97413,0.0,0.0
79782,0.0,0.0
72049,0.0,0.0
45875,0.0,0.0
80916,0.0,0.0
86849,0.0,0.0
46854,0.0,0.0
9337,0.0,0.0
54859,0.0,0.0
55649,0.0,0.0
59792,0.0,0.0
30617,0.0,0.0
79708,0.0,0.0
9174,0.0,0.0
96410,0.0,1.0
10009,0.0,0.0
26154,0.0,0.0
6992,0.0,0.0
82776,0.0,1.0
52189,0.0,0.0
59286,0.0,0.0
55759,0.0,0.0
64282,0.0,0.0
38797,0.0,0.0
44735,0.0,0.0
24082,0.0,0.0
5230,0.0,0.0
25929,0.0,0.0
26922,0.0,0.0
97834,0.0,0.0
39581,0.0,0.0
7946,0.0,0.0
17935,0.0,0.0
81668,0.0,0.0
97142,0.0,0.0
46721,0.0,0.0
57550,0.0,0.0
86592,0.0,0.0
29286,0.0,0.0
19810,0.0,0.0
8049,0.0,0.0
33027,0.0,0.0
63954,0.0,0.0
76281,0.0,0.0
89679,0.0,0.0
9804,0.0,0.0
35623,0.0,0.0
80440,0.0,0.0
13951,0.0,0.0
71669,0.0,0.0
19721,0.0,0.0
65648,0.0,0.0
49839,0.0,0.0
78163,0.0,0.0
37810,0.0,0.0
80542,0.0,0.0
46809,0.0,0.0
35117,0.0,0.0
62978,0.0,0.0
13856,0.0,0.0
2048,0.0,0.0
74087,0.0,0.0
50213,0.0,0.0
72627,0.0,0.0
23270,0.0,0.0
17117,0.0,0.0
90681,0.0,0.0
62868,0.0,0.0
4125,0.0,0.0
56665,0.0,0.0
57822,0.0,0.0
81152,0.0,0.0
79400,0.0,0.0
65305,0.0,0.0
32354,0.0,0.0
87344,0.0,0.0
16665,0.0,0.0
50790,0.0,0.0
44208,0.0,0.0
27495,0.0,0.0
75657,0.0,0.0
4861,0.0,0.0
91246,0.0,0.0
6087,0.0,0.0
21901,0.0,0.0
72237,0.0,0.0
85223,0.0,0.0
28134,0.0,0.0
56378,0.0,0.0
51097,0.0,0.0
48787,0.0,0.0
74635,0.0,0.0
96618,0.0,0.0
48938,0.0,0.0
92738,0.0,0.0
35266,0.0,0.0
18084,0.0,0.0
77827,0.0,0.0
38266,0.0,0.0
9971,0.0,0.0
83790,0.0,0.0
22715,0.0,0.0
60637,0.0,0.0
74850,0.0,0.0
52839,0.0,0.0
77730,0.0,0.0
72054,0.0,0.0
62308,0.0,0.0
80612,0.0,0.0
95495,0.0,0.0
69575,0.0,0.0
81816,0.0,0.0
53790,0.0,0.0
33120,0.0,1.0
99424,0.0,0.0
13045,0.0,0.0
56775,0.0,0.0
47373,0.0,0.0
69477,0.0,0.0
38666,0.0,0.0
80984,0.0,0.0
35858,0.0,0.0
77324,0.0,0.0
63580,0.0,0.0
32750,0.0,0.0
65051,0.0,0.0
80242,0.0,0.0
25230,0.0,0.0
11772,0.0,0.0
24220,0.0,0.0
11440,0.0,0.0
89401,0.0,0.0
31657,0.0,0.0
19563,0.0,0.0
89897,0.0,0.0
63620,0.0,0.0
68545,0.0,0.0
7408,0.0,1.0
38497,0.0,0.0
31697,0.0,0.0
29575,0.0,0.0
18681,0.0,0.0
12043,0.0,0.0
65020,0.0,0.0
78840,0.0,0.0
10518,0.0,0.0
30632,0.0,0.0
49153,0.0,0.0
12942,0.0,0.0
80136,0.0,0.0
73961,0.0,0.0
30426,0.0,0.0
87710,0.0,0.0
33805,0.0,0.0
48919,0.0,0.0
9758,0.0,0.0
9604,0.0,0.0
76560,0.0,0.0
78986,0.0,0.0
19222,0.0,0.0
92606,0.0,0.0
16017,0.0,0.0
85406,0.0,0.0
29569,0.0,0.0
71047,0.0,0.0
88473,0.0,0.0
64090,0.0,0.0
8018,0.0,0.0
68175,0.0,0.0
96432,0.0,0.0
17202,0.0,0.0
64488,0.0,1.0
7185,0.0,0.0
71917,0.0,0.0
65845,0.0,0.0
46027,0.0,0.0
12567,0.0,0.0
81542,0.0,0.0
1846,0.0,0.0
58911,0.0,0.0
40802,0.0,0.0
34976,0.0,0.0
60460,0.0,0.0
80657,0.0,0.0
8428,0.0,0.0
3822,0.0,0.0
79397,0.0,0.0
64070,0.0,0.0
78067,0.0,0.0
76145,0.0,0.0
52051,0.0,0.0
10571,0.0,0.0
90263,0.0,0.0
33268,0.0,0.0
58817,0.0,0.0
99344,0.0,0.0
37260,0.0,0.0
99963,0.0,0.0
77562,0.0,0.0
43391,0.0,0.0
18245,0.0,0.0
55904,0.0,1.0
64388,0.0,0.0
98768,0.0,0.0
9201,0.0,0.0
87368,0.0,0.0
9484,0.0,0.0
45214,0.0,0.0
81216,0.0,0.0
82006,0.0,0.0
13277,0.0,0.0
35193,0.0,0.0
65928,0.0,0.0
50820,0.0,0.0
43043,0.0,0.0
81918,0.0,0.0
25080,0.0,0.0
15276,0.0,0.0
46350,0.0,0.0
92056,0.0,0.0
28792,0.0,0.0
34614,0.0,0.0
51686,0.0,0.0
30183,0.0,0.0
80530,0.0,0.0
26324,0.0,0.0
16656,0.0,0.0
67200,0.0,0.0
41837,0.0,0.0
52927,0.0,0.0
35199,0.0,0.0
25920,0.0,0.0
58738,0.0,0.0
56246,0.0,0.0
20243,0.0,1.0
70855,0.0,0.0
60076,0.0,0.0
95121,0.0,0.0
53010,0.0,0.0
36370,0.0,0.0
8994,0.0,0.0
10200,0.0,0.0
8198,0.0,0.0
70718,0.0,0.0
95047,0.0,0.0
31887,0.0,0.0
43220,0.0,0.0
98009,0.0,0.0
62683,0.0,1.0
12468,0.0,0.0
74223,0.0,0.0
75432,0.0,0.0
65952,0.0,0.0
81834,0.0,0.0
97432,0.0,0.0
63932,0.0,0.0
36305,0.0,0.0
22952,0.0,0.0
86690,0.0,0.0
96331,0.0,0.0
90680,0.0,0.0
65025,0.0,0.0
93627,0.0,0.0
6133,0.0,0.0
13706,0.0,0.0
15566,0.0,0.0
66138,0.0,0.0
21701,0.0,0.0
94310,0.0,0.0
25198,0.0,0.0
58488,0.0,0.0
34652,0.0,1.0
96224,0.0,0.0
36823,0.0,0.0
7274,0.0,0.0
98730,0.0,0.0
31072,0.0,0.0
52831,0.0,0.0
8546,0.0,0.0
31621,0.0,0.0
75163,0.0,0.0
18037,0.0,1.0
20535,0.0,0.0
19536,0.0,0.0
75319,0.0,0.0
46656,0.0,0.0
80473,0.0,0.0
81201,0.0,0.0
53506,0.0,0.0
92062,0.0,0.0
98545,0.0,0.0
93288,0.0,0.0
4057,0.0,0.0
83479,0.0,0.0
56045,0.0,0.0
40792,0.0,0.0
26537,0.0,0.0
61171,0.0,0.0
95003,0.0,0.0
61242,0.0,0.0
5838,0.0,0.0
76804,0.0,0.0
19051,0.0,0.0
36595,0.0,0.0
87015,0.0,0.0
8857,0.0,0.0
61126,0.0,0.0
62405,0.0,0.0
53623,0.0,0.0
90219,0.0,0.0
95395,0.0,0.0
68502,0.0,0.0
193,0.0,0.0
92096,0.0,0.0
31762,0.0,0.0
72050,0.0,0.0
75322,0.0,0.0
75146,0.0,0.0
13759,0.0,0.0
977,0.0,0.0
63881,0.0,0.0
99809,0.0,0.0
49483,0.0,0.0
63489,0.0,0.0
60894,0.0,0.0
35947,0.0,0.0
42522,0.0,0.0
89282,0.0,0.0
55363,0.0,0.0
58380,0.0,0.0
90143,0.0,0.0
94482,0.0,0.0
78455,0.0,0.0
66789,0.0,0.0
49287,0.0,0.0
8319,0.0,0.0
2347,0.0,0.0
75062,0.0,0.0
60657,0.0,0.0
3652,0.0,0.0
39297,0.0,0.0
34044,0.0,0.0
54892,0.0,0.0
87293,0.0,0.0
98610,0.0,0.0
50262,0.0,0.0
6813,0.0,0.0
77646,0.0,0.0
87405,0.0,0.0
68467,0.0,0.0
10821,0.0,0.0
15761,0.0,0.0
66995,0.0,0.0
34843,0.0,0.0
74510,0.0,0.0
45069,0.0,0.0
89659,0.0,0.0
17138,0.0,0.0
98567,0.0,0.0
77029,0.0,1.0
44762,0.0,0.0
47249,0.0,0.0
97404,0.0,0.0
19393,0.0,0.0
65838,0.0,1.0
99810,0.0,0.0
70264,0.0,0.0
35370,0.0,0.0
5417,0.0,0.0
52079,0.0,0.0
36832,0.0,0.0
46409,0.0,0.0
8272,0.0,0.0
19079,0.0,0.0
19883,0.0,0.0
10776,0.0,0.0
86081,0.0,0.0
80090,0.0,0.0
38171,0.0,0.0
28171,0.0,0.0
91195,0.0,0.0
58249,0.0,0.0
62285,0.0,0.0
87180,0.0,0.0
47652,0.0,0.0
73382,0.0,0.0
91361,0.0,0.0
90301,0.0,0.0
95122,0.0,0.0
15390,0.0,0.0
95217,0.0,0.0
44017,0.0,0.0
57499,0.0,0.0
57788,0.0,0.0
32866,0.0,0.0
70653,0.0,0.0
69408,0.0,0.0
12505,0.0,0.0
64443,0.0,0.0
31400,0.0,0.0
49227,0.0,0.0
70091,0.0,0.0
77857,0.0,0.0
89876,0.0,0.0
74772,0.0,0.0
26573,0.0,0.0
63674,0.0,0.0
81808,0.0,0.0
95742,0.0,0.0
2050,0.0,0.0
68234,0.0,0.0
77563,0.0,0.0
64926,0.0,0.0
35461,0.0,0.0
81712,0.0,0.0
54983,0.0,0.0
96054,0.0,0.0
33471,0.0,0.0
29084,0.0,0.0
77251,0.0,0.0
57575,0.0,0.0
87155,0.0,0.0
65550,0.0,0.0
88696,0.0,0.0
71810,0.0,0.0
30335,0.0,1.0
17510,0.0,0.0
44878,0.0,0.0
42295,0.0,0.0
70136,0.0,0.0
47818,0.0,0.0
6516,0.0,0.0
37934,0.0,0.0
6944,0.0,0.0
40400,0.0,0.0
38020,0.0,0.0
60350,0.0,0.0
18873,0.0,0.0
54114,0.0,0.0
2375,0.0,0.0
99888,0.0,0.0
47441,0.0,0.0
69087,0.0,0.0
40875,0.0,0.0
71263,0.0,0.0
72771,0.0,0.0
22842,0.0,0.0
11438,0.0,0.0
45388,0.0,0.0
65419,0.0,0.0
46746,0.0,0.0
39017,0.0,0.0
50850,0.0,0.0
87985,0.0,0.0
38308,0.0,0.0
32971,0.0,0.0
8522,0.0,0.0
54236,0.0,0.0
66342,0.0,0.0
96365,0.0,0.0
81025,0.0,0.0
51807,0.0,0.0
58113,0.0,0.0
13035,0.0,0.0
84207,0.0,0.0
1275,0.0,0.0
73761,0.0,0.0
28568,0.0,0.0
46405,0.0,0.0
46083,0.0,0.0
97652,0.0,0.0
23682,0.0,0.0
275,0.0,0.0
94818,0.0,0.0
4570,0.0,0.0
44996,0.0,0.0
48493,0.0,0.0
39732,0.0,0.0
56154,0.0,0.0
75444,0.0,0.0
96616,0.0,0.0
19014,0.0,0.0
43102,0.0,0.0
72727,0.0,0.0
44203,0.0,0.0
44085,0.0,1.0
83870,0.0,0.0
29265,0.0,0.0
56960,0.0,0.0
89113,0.0,0.0
73213,0.0,0.0
58006,0.0,0.0
76221,0.0,0.0
33627,0.0,0.0
88318,0.0,0.0
35272,0.0,0.0
7713,0.0,0.0
31147,0.0,0.0
76859,0.0,0.0
66837,0.0,0.0
68653,0.0,0.0
73725,0.0,0.0
37521,0.0,0.0
70733,0.0,0.0
6345,0.0,0.0
30801,0.0,0.0
34080,0.0,0.0
90895,0.0,0.0
7705,0.0,0.0
28580,0.0,0.0
74203,0.0,0.0
21392,0.0,0.0
80874,0.0,0.0
69780,0.0,0.0
6228,0.0,0.0
39624,0.0,0.0
43323,0.0,0.0
22111,0.0,0.0
86505,0.0,0.0
3084,0.0,0.0
14497,0.0,0.0
15268,0.0,0.0
87943,0.0,0.0
69680,0.0,0.0
29548,0.0,0.0
38204,0.0,0.0
32438,0.0,0.0
51512,0.0,0.0
56773,0.0,0.0
39411,0.0,0.0
83455,0.0,0.0
66510,0.0,0.0
20667,0.0,0.0
62154,0.0,0.0
99904,0.0,0.0
17415,0.0,0.0
38812,0.0,0.0
97470,0.0,0.0
39859,0.0,0.0
57735,0.0,0.0
27386,0.0,0.0
27609,0.0,0.0
43514,0.0,0.0
33664,0.0,0.0
54458,0.0,0.0
69602,0.0,0.0
9885,0.0,0.0
45787,0.0,0.0
98303,0.0,0.0
17171,0.0,0.0
21537,0.0,0.0
64376,0.0,0.0
40098,0.0,0.0
46673,0.0,0.0
48085,0.0,0.0
80035,0.0,0.0
49735,0.0,0.0
79639,0.0,0.0
81457,0.0,0.0
60214,0.0,0.0
62839,0.0,0.0
95046,0.0,0.0
65085,0.0,0.0
90862,0.0,0.0
78710,0.0,0.0
28771,0.0,0.0
36994,0.0,0.0
11558,0.0,0.0
15841,0.0,0.0
14882,0.0,1.0
76570,0.0,0.0
13895,0.0,0.0
91647,0.0,0.0
40066,0.0,0.0
80618,0.0,0.0
71639,0.0,0.0
5858,0.0,0.0
12322,0.0,0.0
83147,0.0,1.0
86915,0.0,0.0
24428,0.0,0.0
16002,0.0,0.0
90841,0.0,0.0
64506,0.0,0.0
27653,0.0,0.0
41992,0.0,0.0
89118,0.0,0.0
71798,0.0,0.0
4545,0.0,0.0
45362,0.0,0.0
44135,0.0,0.0
18924,0.0,1.0
14477,0.0,1.0
67254,0.0,0.0
76988,0.0,0.0
28409,0.0,0.0
70606,0.0,0.0
29338,0.0,0.0
61111,0.0,0.0
39352,0.0,0.0
1867,0.0,0.0
75228,0.0,0.0
4289,0.0,0.0
3550,0.0,0.0
46120,0.0,0.0
37643,0.0,0.0
27306,0.0,0.0
14390,0.0,0.0
4750,0.0,0.0
25714,0.0,0.0
54751,0.0,0.0
76288,0.0,0.0
48975,0.0,0.0
37922,0.0,0.0
1180,0.0,0.0
53301,0.0,0.0
72586,0.0,0.0
64066,0.0,0.0
67861,0.0,0.0
93386,0.0,0.0
61477,0.0,0.0
667,0.0,0.0
13912,0.0,0.0
34295,0.0,0.0
73989,0.0,0.0
12034,0.0,0.0
60943,0.0,0.0
33590,0.0,0.0
45709,0.0,0.0
9176,0.0,0.0
56319,0.0,0.0
10766,0.0,0.0
42692,0.0,1.0
73916,0.0,0.0
37817,0.0,0.0
86415,0.0,0.0
39023,0.0,0.0
58003,0.0,0.0
4840,0.0,0.0
47100,0.0,0.0
99020,0.0,0.0
92515,0.0,0.0
95186,0.0,0.0
72407,0.0,0.0
65244,0.0,0.0
23326,0.0,0.0
22942,0.0,0.0
6623,0.0,0.0
34,0.0,0.0
94023,0.0,0.0
42932,0.0,0.0
23888,0.0,0.0
31444,0.0,0.0
93691,0.0,0.0
49552,0.0,0.0
11686,0.0,0.0
8652,0.0,0.0
5627,0.0,0.0
94731,0.0,0.0
92120,0.0,0.0
42920,0.0,0.0
31113,0.0,0.0
76660,0.0,0.0
41410,0.0,0.0
4281,0.0,0.0
68769,0.0,0.0
22215,0.0,0.0
94161,0.0,1.0
41266,0.0,0.0
52257,0.0,0.0
35209,0.0,0.0
82011,0.0,0.0
42155,0.0,0.0
45583,0.0,0.0
48619,0.0,0.0
44186,0.0,0.0
67230,0.0,0.0
52190,0.0,0.0
48003,0.0,0.0
18208,0.0,0.0
45441,0.0,0.0
16474,0.0,0.0
53573,0.0,0.0
59038,0.0,0.0
81859,0.0,0.0
94718,0.0,0.0
98871,0.0,0.0
13757,0.0,0.0
66291,0.0,0.0
61487,0.0,0.0
45962,0.0,0.0
78864,0.0,0.0
26471,0.0,0.0
69350,0.0,0.0
97984,0.0,0.0
78011,0.0,0.0
24879,0.0,0.0
49005,0.0,0.0
24289,0.0,0.0
1215,0.0,0.0
79544,0.0,0.0
98520,0.0,0.0
12167,0.0,0.0
21872,0.0,0.0
90282,0.0,0.0
38892,0.0,0.0
95784,0.0,0.0
276,0.0,0.0
64386,0.0,0.0
47011,0.0,0.0
50215,0.0,0.0
56459,0.0,0.0
85839,0.0,0.0
35692,0.0,0.0
34433,0.0,0.0
53270,0.0,0.0
49475,0.0,0.0
47150,0.0,0.0
40427,0.0,0.0
93218,0.0,0.0
36943,0.0,0.0
80265,0.0,0.0
99313,0.0,0.0
47854,0.0,0.0
42525,0.0,0.0
74352,0.0,0.0
98619,0.0,0.0
78999,0.0,0.0
47682,0.0,0.0
34624,0.0,0.0
71196,0.0,0.0
89269,0.0,0.0
40328,0.0,0.0
29754,0.0,0.0
49110,0.0,0.0
2105,0.0,0.0
14116,0.0,0.0
72408,0.0,0.0
90976,0.0,0.0
48286,0.0,0.0
76757,0.0,0.0
53003,0.0,0.0
35928,0.0,0.0
55737,0.0,0.0
72032,0.0,0.0
43432,0.0,0.0
95718,0.0,0.0
62864,0.0,0.0
72127,0.0,0.0
37599,0.0,0.0
38841,0.0,0.0
30895,0.0,0.0
95187,0.0,0.0
87364,0.0,0.0
80708,0.0,0.0
64412,0.0,0.0
81669,0.0,0.0
56623,0.0,0.0
44324,0.0,0.0
95417,0.0,0.0
16095,0.0,0.0
81603,0.0,0.0
12044,0.0,0.0
51960,0.0,1.0
68394,0.0,1.0
80154,0.0,0.0
57789,1.0,0.0
32707,0.0,0.0
8571,0.0,0.0
71597,0.0,0.0
20666,0.0,0.0
34012,0.0,0.0
86711,0.0,0.0
77644,0.0,0.0
62590,0.0,0.0
76120,0.0,0.0
79555,0.0,0.0
87660,0.0,0.0
98199,0.0,0.0
92572,0.0,0.0
29375,0.0,0.0
36936,0.0,0.0
89278,0.0,0.0
52292,0.0,0.0
15192,0.0,0.0
98486,0.0,0.0
43659,0.0,1.0
92460,0.0,0.0
85046,0.0,0.0
57161,0.0,0.0
44659,0.0,0.0
76944,0.0,0.0
10391,0.0,0.0
47175,0.0,0.0
51272,0.0,0.0
49414,0.0,0.0
29429,0.0,0.0
53943,0.0,0.0
2848,0.0,0.0
93583,0.0,0.0
80599,0.0,0.0
88334,0.0,0.0
40804,0.0,0.0
55009,0.0,0.0
19857,0.0,0.0
7724,0.0,0.0
67626,0.0,0.0
30074,0.0,0.0
23920,0.0,0.0
98841,0.0,0.0
68491,0.0,0.0
60417,0.0,0.0
35803,0.0,0.0
49009,0.0,0.0
18021,0.0,0.0
70043,0.0,0.0
79,0.0,0.0
49813,0.0,0.0
80756,0.0,0.0
32123,0.0,0.0
57512,0.0,0.0
92331,0.0,0.0
80081,0.0,0.0
73390,0.0,0.0
45420,0.0,0.0
61361,0.0,0.0
8555,0.0,0.0
82926,0.0,0.0
18309,0.0,0.0
84051,0.0,0.0
8023,0.0,0.0
57372,0.0,0.0
61698,0.0,0.0
49183,0.0,0.0
91439,0.0,0.0
14818,0.0,0.0
66519,0.0,0.0
13860,0.0,1.0
84081,0.0,0.0
90746,0.0,0.0
29885,0.0,0.0
81399,0.0,0.0
